Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
"[""Ground""]",Johnny Morrow,"[""Vigilance""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/070.png,"When Played: If there is a Heroism card in your discard pile, you may give a unit -3/-3 for this phase. 
When Played: If there is a Villainy card in your discard pile, you may give a unit -3/-3 for this phase.",7,,,17.95,18.98,Anakin Skywalker,070,5,Legendary,LOF,Champion of Mortis,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Space""]",Facundo Moyano,"[""Vigilance""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/071.png,When Played: You may defeat a space unit with 6 or less remaining HP.,9,,,0.02,0.06,Grappling Guardian,071,3,Common,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Ground""]",Sebastián Guidobono,"[""Vigilance""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/072.png,"When Played: You may use the Force (lose your Force token). If you do, give a Shield token to each of up to 5 units.",8,,,0.02,0.12,Priestesses of the Force,072,6,Uncommon,LOF,Eternal,"[""FORCE""]",Unit,True,Normal
"[""Ground""]",Ario Murti,"[""Vigilance""]",,,9,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/073.png,"Shielded 
Friendly upgraded units can't be exhausted or returned to hand by enemy card abilities.
Friendly leaders gain the Mandalorian trait.",10,"[""Shielded""]",,0.25,0.74,Mythosaur,073,10,Legendary,LOF,Folklore Awakened,"[""MANDALORIAN"", ""CREATURE""]",Unit,True,Normal
,Jakub Rebelka,"[""Vigilance""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/074.png,Attach to a Force unit.,,,,0.01,0.09,Bolstered Endurance,074,,Common,LOF,,"[""FORCE""]",Upgrade,False,Normal
,Tatsiana Maksimuk,"[""Vigilance""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/075.png,"Use the Force (lose your Force token). If you do, heal 6 damage from a unit.",,,,0.01,0.05,Cure Wounds,075,,Common,LOF,,"[""FORCE""]",Event,False,Normal
,Tatsiana Maksimuk,"[""Vigilance""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/076.png,Play a Force unit from your hand (paying its cost) and give a Shield token to it.,,,,0.03,0.10,Soresu Stance,076,,Uncommon,LOF,,"[""LEARNED""]",Event,False,Normal
,Sebastián Guidobono,"[""Vigilance""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/077.png,Defeat a non-leader unit that costs 2 or less.,,,,0.01,0.05,Crushing Blow,077,,Common,LOF,,"[""TACTIC""]",Event,False,Normal
,Reno,"[""Vigilance""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/078.png,"Give a unit –2/–2 for this phase. If you control a Force unit, give it –3/–3 instead.",,,,0.02,0.08,Whirlwind of Power,078,,Common,LOF,,"[""FORCE""]",Event,False,Normal
,Eduardo Mello - Nikola Righi,"[""Vigilance""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/079.png,"Choose one: 
Defeat a non-leader unit with 3 or less remaining HP. 
Use the Force (lose your Force token). If you do, defeat a non-leader unit.",,,,0.12,0.41,Shatterpoint,079,,Uncommon,LOF,,"[""FORCE""]",Event,False,Normal
"[""Space""]",Fernando Correa,"[""Command"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/080.png,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",1,"[""Overwhelm""]",,0.02,0.09,Exegol Patroller,080,3,Common,LOF,,"[""FIRST ORDER"", ""SITH"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Facundo Moyano,"[""Command"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/081.png,"While you control another Villainy unit, this unit gets +2/+0.",2,,,0.03,0.12,Sith Legionnaire,081,2,Uncommon,LOF,,"[""SITH"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Marc Escachx,"[""Command"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/082.png,"When Played/On Attack: You may defeat an Experience token on a friendly unit. If you do, give an Experience token to a friendly unit.",4,,,0.02,0.08,Vaneé,082,2,Uncommon,LOF,I Live to Serve,"[""IMPERIAL"", ""SITH"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Kyle Petchock,"[""Command"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/083.png,This unit gets +1/+0 for each Trooper unit in your discard pile.,5,,,0.11,0.32,Captain Enoch,083,1,Rare,LOF,Captain of the Guard,"[""IMPERIAL"", ""TROOPER""]",Unit,True,Normal
"[""Ground""]",Omercan Cirit,"[""Command"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/084.png,,4,,,0.02,0.08,Knight of Ren,084,4,Common,LOF,,"[""FIRST ORDER""]",Unit,False,Normal
"[""Ground""]",Eslam AboShady,"[""Command"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/085.png,"While you control a unit with 4 or more power, this unit gains Sentinel. (Enemy units in this arena must attack a Sentinel when they attack you.)",5,"[""Sentinel""]",,0.02,0.08,Praetorian Guard,085,2,Common,LOF,,"[""FIRST ORDER""]",Unit,False,Normal
"[""Ground""]",Ario Murti,"[""Command"", ""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/086.png,"Overwhelm 
When this unit attacks and defeats a unit: Give a number of Experience tokens to this unit equal to the defeated unit's cost.",3,"[""Overwhelm""]",,0.10,0.22,Drengir Spawn,086,3,Rare,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Ground""]",Baldemar Rivas,"[""Command"", ""Villainy""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/087.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When you play another unit: You may use the Force (lose your Force token). If you do, give a unit +2/+2 for this phase.",7,"[""Ambush""]",,0.02,0.11,Eighth Brother,087,5,Uncommon,LOF,Hunt Together,"[""FORCE"", ""IMPERIAL"", ""INQUISITOR""]",Unit,True,Normal
"[""Space""]",EJ Dela Cruz,"[""Command"", ""Villainy""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/088.png,"Hidden
Ambush
Overwhelm
Restore 1",7,"[""Ambush"", ""Hidden"", ""Overwhelm"", ""Restore""]",,0.15,0.32,Eye of Sion,088,4,Rare,LOF,To Peridea,"[""IMPERIAL"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Ignacio Bazan Lazcano,"[""Command"", ""Villainy""]",,,12,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/089.png,"Ambush 
Other friendly Vehicle units get +6/+6.",12,"[""Ambush""]",,0.30,0.60,Supremacy,089,12,Legendary,LOF,Of Unimaginable Size,"[""FIRST ORDER"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Amad Mir,"[""Command"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/090.png,"Attach to a non-Vehicle unit.
Attached unit gains: “While attacking a Force unit, this unit gets +2/+0.”",,,,0.02,0.08,Inquisitor's Lightsaber,090,,Common,LOF,,"[""ITEM"", ""WEAPON"", ""LIGHTSABER""]",Upgrade,False,Normal
,Gabriel Gómez Almenzar,"[""Command"", ""Villainy""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/091.png,"Attach to a friendly unit.
When Played: Deal damage to an enemy unit equal to attached unit's power.",,,,3.99,6.19,Craving Power,091,,Rare,LOF,,"[""INNATE""]",Upgrade,False,Normal
"[""Ground""]",Facundo Moyano,"[""Command"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/092.png,"When Played: If you control a Jedi unit, you may give an Experience token to this unit.",2,,,0.02,0.07,Point Rain Reclaimer,092,1,Common,LOF,,"[""REPUBLIC"", ""CLONE"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Ario Anindito,"[""Command"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/093.png,,5,,,0.08,0.29,Gungi,093,2,Uncommon,LOF,Finding Himself,"[""FORCE"", ""JEDI"", ""WOOKIEE""]",Unit,True,Normal
"[""Ground""]",Facundo Moyano,"[""Command"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/094.png,"Action [Exhaust, use the Force (lose your Force token)]: Play a unit from your hand. It costs 2 less.",4,,,0.04,0.10,Jedi Consular,094,1,Common,LOF,,"[""FORCE"", ""JEDI""]",Unit,False,Normal
"[""Ground""]",Afif Khaled,"[""Command"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/095.png,When Defeated: You may give an Experience token to a unique (unique) unit.,2,,,0.03,0.10,Lor San Tekka,095,3,Uncommon,LOF,Secret Keeper,"[""RESISTANCE""]",Unit,True,Normal
"[""Ground""]",Sandra Chlewińska,"[""Command"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/096.png,When you play a Force unit (including this one): This unit gains Sentinel for this phase.,5,"[""Sentinel""]",,5.50,6.48,Obi-Wan Kenobi,096,3,Special,LOF,Protective Padawan,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Ground""]",Facundo Moyano,"[""Command"", ""Heroism""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/097.png,"When Defeated: You may use the Force. If you do, put this card into play as a resource.",4,,,0.59,0.87,Eeth Koth,097,5,Rare,LOF,Spiritual Warrior,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Space""]",Jessi Ochse,"[""Command"", ""Heroism""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/098.png,"While this unit is in the space arena, she can't ready and gains: ""Action [use the Force]: Move this unit to the ground arena and give each friendly Heroism unit +2/+2 for this phase.""",5,,,0.35,0.72,Leia Organa,098,5,Legendary,LOF,Extraordinary,"[""FORCE"", ""RESISTANCE"", ""OFFICIAL""]",Unit,True,Normal
"[""Space""]",Thomas Wievegg,"[""Command"", ""Heroism""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/099.png,When Played: You may give an Experience token to each of up to 3 Force units.,5,,,0.01,0.05,Paladin Training Corvette,099,3,Common,LOF,,"[""JEDI"", ""REPUBLIC"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Ground""]",Gabriel Gómez Almenzar,"[""Command"", ""Heroism""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/100.png,"When Played: Search the top 7 cards of your deck for a unit, reveal it, and play it. It costs 3 less. (Put the other cards on the bottom of your deck in a random order.)",7,,,0.06,0.18,Kelleran Beq,100,7,Uncommon,LOF,The Sabered Hand,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Ground""]",David Buisan,"[""Command"", ""Heroism""]",,,8,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/101.png,"When Played: You may use the Force. If you do, heal 5 damage from a base.
When you use the Force: You may deal damage to a unit equal to twice the number of units you control.",9,,,4.00,5.12,Yoda,101,5,Legendary,LOF,My Ally is the Force,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
,Gabriel Gómez Almenzar,"[""Command"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/102.png,"Attach to a non-Vehicle unit.
When Played: You may use the Force (lose your Force token). If you do, heal 3 damage from a base.",,,,0.77,1.38,Yoda's Lightsaber,102,,Rare,LOF,,"[""ITEM"", ""WEAPON"", ""LIGHTSABER""]",Upgrade,True,Normal
,Denis Medri,"[""Command"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/103.png,"Search the top 8 cards of your deck for up to 2 Force units, reveal them, and put them on top of your deck in any order. (Put the other cards on the bottom of your deck in a random order.)",,,,0.01,0.04,Following the Path,103,,Common,LOF,,"[""PLAN""]",Event,False,Normal
,David Buisan,"[""Command"", ""Heroism""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/104.png,Put up to 3 Force units from your discard pile on the bottom of your deck in a random order. Give that many units +4/+4 for this phase.,,,,0.03,0.15,Luminous Beings,104,,Rare,LOF,,"[""FORCE""]",Event,False,Normal
"[""Ground""]",Marc Escachx,"[""Command"", ""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/105.png,"This unit gains Ambush while another friendly unit has Ambush. The same is true for Grit, Hidden, Overwhelm, Saboteur, Sentinel, and Shielded.
This unit gains Raid 2 while another friendly unit has Raid. The same is true for Restore.",5,"[""Ambush"", ""Grit"", ""Hidden"", ""Overwhelm"", ""Raid"", ""Restore"", ""Saboteur"", ""Sentinel"", ""Shielded""]",,0.21,0.66,Oppo Rancisis,105,3,Legendary,LOF,Ancient Councilor,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Space""]",Aarnoud De Rycker,"[""Command"", ""Command""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/106.png,On Attack: You may give another unit +5/+5 for this phase.,8,,,0.03,0.09,Acclamator Assault Ship,106,5,Uncommon,LOF,,"[""REPUBLIC"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Ground""]",Reno,"[""Command""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/107.png,"Hidden (This unit can't be attacked if it was played this phase.)
Restore 1 (When this unit attacks, heal 1 damage from your base.)",3,"[""Hidden"", ""Restore""]",,0.01,0.07,Village Tender,107,1,Common,LOF,,"[""EWOK""]",Unit,False,Normal
"[""Ground""]",Felipe Gonçalves,"[""Command""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/108.png,"The first Creature unit you play each phase costs 1 less. 
If a friendly Creature unit would deal damage to a friendly unit, prevent that damage.",4,,,0.11,0.32,Malakili,108,1,Rare,LOF,Loving Rancor Keeper,"[""UNDERWORLD""]",Unit,True,Normal
"[""Space""]",Agus Setiawan,"[""Command""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/109.png,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",3,"[""Overwhelm""]",,0.01,0.05,Mynock,109,2,Common,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Space""]",Aarnoud De Rycker,"[""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/110.png,"Restore 1 (When this unit attacks, heal 1 damage from your base.)",4,"[""Restore""]",,0.03,0.06,Hive Defense Wing,110,2,Common,LOF,,"[""SEPARATIST"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Aitor Prieto,"[""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/111.png,When Played: You may attack with a Force unit. It gets +2/+0 for this attack.,4,,,0.03,0.10,Maz Kanata,111,3,Uncommon,LOF,The Light Guides,"[""UNDERWORLD""]",Unit,True,Normal
"[""Ground""]",Joshua Carson,"[""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/112.png,,6,,,0.01,0.04,Outer Rim Mystic,112,2,Common,LOF,,"[""FORCE"", ""FRINGE""]",Unit,False,Normal
"[""Ground""]",Salomé Goré,"[""Command""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/113.png,"Ambush (When you play this unit, it may attack an enemy unit.)
Restore 2 (When this unit attacks, heal 2 damage from your base.)",4,"[""Ambush"", ""Restore""]",,0.03,0.09,Jedi Temple Guards,113,2,Common,LOF,,"[""FORCE"", ""JEDI""]",Unit,False,Normal
"[""Ground""]",Omercan Cirit,"[""Command""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/114.png,"When Played: You may give another friendly unit Overwhelm for this phase. (When attacking an enemy unit, deal excess damage to the opponent's base.)",4,"[""Overwhelm""]",,0.01,0.06,Kaadu,114,4,Common,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Ground""]",Aitor Prieto,"[""Command""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/115.png,"When Played/When Defeated: You may use the Force (lose your Force token). If you do, search the top 5 cards of your deck for a Force unit, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",5,,,0.03,0.08,Dagoyan Master,115,5,Uncommon,LOF,,"[""FORCE""]",Unit,False,Normal
"[""Ground""]",Kaihound Studios,"[""Command""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/116.png,"Restore 2 (When this unit attacks, heal 2 damage from your base.)",6,"[""Restore""]",,0.01,0.06,Relic Scavenger,116,4,Common,LOF,,"[""FRINGE""]",Unit,False,Normal
"[""Ground""]",EJ Dela Cruz,"[""Command""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/117.png,"When Defeated: Search the top 8 cards of your deck for any number of Clone units with combined cost 4 or less and discard them. (Put the other cards on the bottom of your deck in a random order.) For this phase, you may play those cards from your discard pile for free.",4,,,0.10,0.22,Sifo-Dyas,117,4,Rare,LOF,,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Ground""]",Joshua Carson,"[""Command""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/118.png,"While an opponent controls a Force unit, this unit gains Ambush (When you play this unit, it may attack an enemy unit.)",5,"[""Ambush""]",,0.01,0.05,Terentatek,118,5,Common,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Space""]",Leonardo Giammichele,"[""Command""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/119.png,,10,,,0.01,0.05,Hyperspace Wayfarer,119,4,Common,LOF,,"[""CREATURE""]",Unit,False,Normal
"[""Space""]",Shane Molina,"[""Command""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/120.png,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",6,"[""Overwhelm""]",,0.01,0.05,Trident Assault Ship,120,6,Common,LOF,,"[""SEPARATIST"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Joshua Carson,"[""Command""]",,,8,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/121.png,"Restore 4
When Played: Draw a card for each friendly unit with 7 or more remaining HP.",12,"[""Restore""]",,0.01,0.26,The Purrgil King,121,4,Rare,LOF,Leading the Journey,"[""CREATURE""]",Unit,True,Normal
,Amad Mir,"[""Command""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/122.png,"Attach to a non-Vehicle unit.
When Played: Search the top 3 cards of your deck for a unit, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order).",,,,0.03,0.08,Pillio Star Compass,122,,Uncommon,LOF,,"[""ITEM""]",Upgrade,True,Normal
,Jessi Ochse,"[""Command""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/123.png,The Force is with you (create your Force token). You may play a unit from your hand (paying its cost).,,,,0.02,0.08,Directed by the Force,123,,Uncommon,LOF,,"[""FORCE""]",Event,False,Normal
,Omercan Cirit,"[""Command""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/124.png,"Attack with a Force unit, even if it's exhausted. It gets +1/+0 and can't attack bases for this attack.",,,,0.01,0.10,Niman Strike,124,,Uncommon,LOF,,"[""LEARNED""]",Event,False,Normal
,David Buisan,"[""Command""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/125.png,"Put a Force unit from your discard pile on the bottom of your deck. If you do, play a unit from your hand and give 2 Experience tokens to it.",,,,0.10,0.23,The Burden of Masters,125,,Rare,LOF,,"[""LEARNED""]",Event,False,Normal
,Stefano Landini,"[""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/126.png,"Give a unit +3/+3 and Overwhelm for this phase. (When attacking an enemy unit, deal excess damage to the opponent's base.)",,"[""Overwhelm""]",,0.01,0.05,Overpower,126,,Common,LOF,,"[""INNATE""]",Event,False,Normal
,Marc Escachx,"[""Command""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/LOF/127.png,Each friendly Creature unit gets +2/+2 for this phase.,,,,0.02,0.07,Rampage,127,,Uncommon,LOF,,"[""INNATE""]",Event,False,Normal
